Customer Id,Customer City,Customer Country,Customer Email,Customer Fname,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode
5619,Potomac,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,MD,6077 Golden Gate Road,20854
8527,Orlando,EE. UU.,XXXXXXXXX,Steven,Rivera,XXXXXXXXX,Corporate,FL,1794 High Diversion,32808
3908,Lakewood,EE. UU.,XXXXXXXXX,Alexander,Smith,XXXXXXXXX,Corporate,NJ,2968 Iron Butterfly Close,8701
10363,Riverside,EE. UU.,XXXXXXXXX,Charles,Zimmerman,XXXXXXXXX,Corporate,CA,6797 Quiet Mountain Rise,92509
10095,New York,EE. UU.,XXXXXXXXX,Michelle,Smith,XXXXXXXXX,Corporate,NY,8547 Misty Carrefour,10031
6221,San Jose,EE. UU.,XXXXXXXXX,Andrew,Mcgee,XXXXXXXXX,Corporate,CA,5261 Thunder Valley,95127
10661,Fremont,EE. UU.,XXXXXXXXX,Mary,Cunningham,XXXXXXXXX,Corporate,CA,1343 Noble Bend,94536
985,Richmond,EE. UU.,XXXXXXXXX,Mary,Martinez,XXXXXXXXX,Consumer,IN,7790 Green Berry Gate,47374
10350,Freeport,EE. UU.,XXXXXXXXX,James,Smith,XXXXXXXXX,Consumer,NY,7253 Old Crescent,11520
10261,Jamaica,EE. UU.,XXXXXXXXX,Bobby,Bell,XXXXXXXXX,Consumer,NY,4545 Middle Pine Chase,11432
8231,Marietta,EE. UU.,XXXXXXXXX,Mary,Jones,XXXXXXXXX,Consumer,GA,6760 Grand Cloud Hill,30067
7359,Jackson,EE. UU.,XXXXXXXXX,Alexander,Jacobs,XXXXXXXXX,Consumer,MI,1082 Harvest Ledge,49201
1997,Hanford,EE. UU.,XXXXXXXXX,Amy,Callahan,XXXXXXXXX,Consumer,CA,2863 Crystal Barn End,93230
3330,Hagerstown,EE. UU.,XXXXXXXXX,Mary,Johnson,XXXXXXXXX,Consumer,MD,9671 Little Chase,21740
1422,Compton,EE. UU.,XXXXXXXXX,Edward,Smith,XXXXXXXXX,Consumer,CA,6697 Thunder Dale Downs,90221
5972,Pomona,EE. UU.,XXXXXXXXX,Mary,Burton,XXXXXXXXX,Consumer,CA,921 Noble Grounds,91767
3595,Catonsville,EE. UU.,XXXXXXXXX,Joshua,Lewis,XXXXXXXXX,Consumer,MD,786 Lost Horse Plaza,21228
3177,Irvington,EE. UU.,XXXXXXXXX,Mary,Nguyen,XXXXXXXXX,Consumer,NJ,8790 Broad Avenue,7111
2,Littleton,EE. UU.,XXXXXXXXX,Mary,Barrett,XXXXXXXXX,Consumer,CO,9526 Noble Embers Ridge,80126
6337,Madison,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,WI,2607 Cinder River Expressway,53704
2330,Corona,EE. UU.,XXXXXXXXX,Sharon,Sellers,XXXXXXXXX,Consumer,CA,9550 Heather Hickory Forest,92879
6467,Tucson,EE. UU.,XXXXXXXXX,Mary,Stokes,XXXXXXXXX,Consumer,AZ,1510 Burning Creek Heath,85746
4672,Detroit,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,MI,7800 Tawny Creek Trace,48235
5756,Charlotte,EE. UU.,XXXXXXXXX,Mary,Osborn,XXXXXXXXX,Consumer,NC,7787 Lazy Corners,28205
5725,Brooklyn,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,NY,3882 Golden Maze,11219
5778,Eagle Pass,EE. UU.,XXXXXXXXX,Evelyn,Smith,XXXXXXXXX,Consumer,TX,7864 Jagged Nectar Isle,78852
9271,Fort Worth,EE. UU.,XXXXXXXXX,Christopher,Smith,XXXXXXXXX,Consumer,TX,5020 Hazy Rise Carrefour,76106
1503,Las Vegas,EE. UU.,XXXXXXXXX,Mary,Garner,XXXXXXXXX,Consumer,NV,6019 Rustic Ridge,89103
8016,Carson,EE. UU.,XXXXXXXXX,Patricia,Smith,XXXXXXXXX,Consumer,CA,2905 Quiet River Trail,90745
7470,Orlando,EE. UU.,XXXXXXXXX,Catherine,Hood,XXXXXXXXX,Consumer,FL,9731 Lost Creek Hollow,32808
1,Brownsville,EE. UU.,XXXXXXXXX,Richard,Hernandez,XXXXXXXXX,Consumer,TX,6303 Heather Plaza,78521
8147,Muskegon,EE. UU.,XXXXXXXXX,Mary,Pacheco,XXXXXXXXX,Consumer,MI,6797 Stony Elk Pike,49442
10839,Detroit,EE. UU.,XXXXXXXXX,Mary,Blake,XXXXXXXXX,Consumer,MI,5057 Lost Arbor,48234
2837,Roswell,EE. UU.,XXXXXXXXX,Michael,Wilson,XXXXXXXXX,Consumer,GA,6451 Clear Hills Moor,30075
11262,Long Beach,EE. UU.,XXXXXXXXX,Laura,Lopez,XXXXXXXXX,Consumer,CA,2 Middle Mall ,90805
3328,Chicago,EE. UU.,XXXXXXXXX,Mary,Cannon,XXXXXXXXX,Consumer,IL,7715 Foggy Robin Valley,60610
11471,Round Rock,EE. UU.,XXXXXXXXX,Christopher,Smith,XXXXXXXXX,Consumer,TX,6449 Merry Lagoon Drive,78664
8790,Toms River,EE. UU.,XXXXXXXXX,Mary,Keller,XXXXXXXXX,Consumer,NJ,1388 Hazy Swale,8753
12290,Enfield,EE. UU.,XXXXXXXXX,Mary,Hawkins,XXXXXXXXX,Consumer,CT,3060 Emerald Crossing,6082
8979,Albuquerque,EE. UU.,XXXXXXXXX,Mary,Huffman,XXXXXXXXX,Consumer,NM,6200 Sunny Hickory Front,87111
11381,Bronx,EE. UU.,XXXXXXXXX,Mary,Gonzalez,XXXXXXXXX,Consumer,NY,5841 Grand End,10469
6536,San Francisco,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,2765 Velvet Branch Woods,94112
851,El Centro,EE. UU.,XXXXXXXXX,Mary,Snyder,XXXXXXXXX,Consumer,CA,5407 Rustic Forest Pines,92243
4097,Aurora,EE. UU.,XXXXXXXXX,Russell,Smith,XXXXXXXXX,Consumer,CO,5259 Bright Deer Crossing,80015
578,Kaneohe,EE. UU.,XXXXXXXXX,Dylan,Knapp,XXXXXXXXX,Consumer,HI,1596 Rocky Run,96744
4754,Freeport,EE. UU.,XXXXXXXXX,Mary,Santana,XXXXXXXXX,Consumer,NY,5656 Noble Lookout,11520
2444,Moline,EE. UU.,XXXXXXXXX,Kenneth,Smith,XXXXXXXXX,Consumer,IL,9772 Indian Island Moor,61265
4190,Woonsocket,EE. UU.,XXXXXXXXX,Mary,Martinez,XXXXXXXXX,Consumer,RI,252 Honey Embers Canyon,2895
3168,Chicago,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,IL,2915 Cotton Meadow,60649
12180,Zanesville,EE. UU.,XXXXXXXXX,Mary,Allen,XXXXXXXXX,Consumer,OH,4742 Gentle Beach,43701
10889,Houston,EE. UU.,XXXXXXXXX,Sarah,Smith,XXXXXXXXX,Consumer,TX,6595 Dusty Chase,77072
458,San Francisco,EE. UU.,XXXXXXXXX,Charles,Spencer,XXXXXXXXX,Consumer,CA,8842 Cotton Berry Mount,94109
11788,Florissant,EE. UU.,XXXXXXXXX,Dennis,Marsh,XXXXXXXXX,Consumer,MO,7334 Merry Maze,63033
5616,Oxnard,EE. UU.,XXXXXXXXX,Mary,Dudley,XXXXXXXXX,Consumer,CA,5486 Jagged Lake Avenue,93030
6296,Bakersfield,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,3192 Clear Sky Forest,93306
8352,San Diego,EE. UU.,XXXXXXXXX,Teresa,Black,XXXXXXXXX,Consumer,CA,5127 Indian Boulevard,92115
6637,Saint Paul,EE. UU.,XXXXXXXXX,Eric,Richardson,XXXXXXXXX,Consumer,MN,654 Foggy Point,55124
4492,Lawrence,EE. UU.,XXXXXXXXX,Pamela,Hubbard,XXXXXXXXX,Consumer,MA,6449 Lazy Robin Drive,1841
6879,Sanford,EE. UU.,XXXXXXXXX,Mark,Mcguire,XXXXXXXXX,Consumer,NC,3874 Bright Fawn Subdivision,27330
5567,New York,EE. UU.,XXXXXXXXX,Mary,Garza,XXXXXXXXX,Consumer,NY,1850 Honey Centre,10031
9317,Brooklyn,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,NY,7274 Middle Wynd,11203
7362,Lakewood,EE. UU.,XXXXXXXXX,Nicholas,Smith,XXXXXXXXX,Consumer,OH,2319 Jagged Hickory Falls,44107
2443,Stone Mountain,EE. UU.,XXXXXXXXX,Mary,Gross,XXXXXXXXX,Consumer,GA,8478 Foggy Log Nook,30083
421,San Ramon,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,7360 Dewy Island Bank,94583
8107,Denver,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CO,6956 Misty Anchor Close,80231
12318,Saint Paul,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,MN,5945 Umber Crossing,55106
4481,Doylestown,EE. UU.,XXXXXXXXX,Mary,James,XXXXXXXXX,Consumer,PA,7358 Rocky Villas,18901
3692,Los Angeles,EE. UU.,XXXXXXXXX,James,Smith,XXXXXXXXX,Consumer,CA,5567 Shady Forest View,90034
2951,El Monte,EE. UU.,XXXXXXXXX,Steven,Maddox,XXXXXXXXX,Consumer,CA,6724 High Chase,91732
1813,Katy,EE. UU.,XXXXXXXXX,Carol,Mccarthy,XXXXXXXXX,Consumer,TX,7814 Colonial Autumn Line,77450
12414,Chicago,EE. UU.,XXXXXXXXX,Mary,Woodward,XXXXXXXXX,Consumer,IL,2636 Lazy Terrace,60615
4,San Marcos,EE. UU.,XXXXXXXXX,Mary,Jones,XXXXXXXXX,Consumer,CA,8324 Little Common,92069
7030,Alpharetta,EE. UU.,XXXXXXXXX,Mary,Schaefer,XXXXXXXXX,Consumer,GA,1626 Misty Hills Round,30022
10641,Irving,EE. UU.,XXXXXXXXX,Mary,Hodges,XXXXXXXXX,Consumer,TX,4055 Stony Anchor Forest,75060
4498,Los Angeles,EE. UU.,XXXXXXXXX,Mary,Brown,XXXXXXXXX,Consumer,CA,516 Dewy Bluff Swale,90047
7780,Richardson,EE. UU.,XXXXXXXXX,Steven,Smith,XXXXXXXXX,Consumer,TX,2943 Stony Lake Pike,75080
435,Chicago,EE. UU.,XXXXXXXXX,Joan,Barr,XXXXXXXXX,Consumer,IL,3237 Fallen Panda Isle,60628
5780,Bronx,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,NY,75 Noble Swale,10460
5245,Elyria,EE. UU.,XXXXXXXXX,Mary,Montgomery,XXXXXXXXX,Consumer,OH,7810 Stony Stead,44035
9924,Daly City,EE. UU.,XXXXXXXXX,Christine,Smith,XXXXXXXXX,Consumer,CA,5078 Foggy Panda Highlands,94015
9591,Sunnyvale,EE. UU.,XXXXXXXXX,Mary,Gonzalez,XXXXXXXXX,Consumer,CA,840 Wishing Vista,94087
5661,Indio,EE. UU.,XXXXXXXXX,Christopher,Smith,XXXXXXXXX,Consumer,CA,3570 Stony View,92201
7499,Seattle,EE. UU.,XXXXXXXXX,Mary,Powell,XXXXXXXXX,Consumer,WA,325 Bright Centre,98115
11998,Montebello,EE. UU.,XXXXXXXXX,Mary,Wong,XXXXXXXXX,Consumer,CA,4135 Iron Shadow Link,90640
9771,Virginia Beach,EE. UU.,XXXXXXXXX,Mary,Alexander,XXXXXXXXX,Consumer,VA,8771 Emerald Glade,23454
938,Madison,EE. UU.,XXXXXXXXX,Cheryl,Smith,XXXXXXXXX,Consumer,WI,6179 Easy Swale,53704
4599,Newark,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,NJ,3752 Red Rise,7104
9775,Chicago,EE. UU.,XXXXXXXXX,Katherine,Smith,XXXXXXXXX,Consumer,IL,3330 Easy Berry Range,60638
641,Plainfield,EE. UU.,XXXXXXXXX,Mary,Hamilton,XXXXXXXXX,Consumer,NJ,3538 Golden Bluff Court,7060
7785,Fort Washington,EE. UU.,XXXXXXXXX,Amy,Williams,XXXXXXXXX,Consumer,MD,4149 Gentle Log Cape,20744
4496,Newark,EE. UU.,XXXXXXXXX,Joseph,Hoffman,XXXXXXXXX,Consumer,NJ,5012 Crystal Spring Glade,7104
9104,Apex,EE. UU.,XXXXXXXXX,Mary,Bryan,XXXXXXXXX,Consumer,NC,3663 Umber Cloud Arbor,27502
6193,Quincy,EE. UU.,XXXXXXXXX,Mary,Li,XXXXXXXXX,Consumer,MA,5079 Umber Cloud Boulevard,2169
10874,San Diego,EE. UU.,XXXXXXXXX,Judy,Smith,XXXXXXXXX,Consumer,CA,9634 Lost Common,92154
3811,Lancaster,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,3332 High Wharf,93536
9018,Dallas,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,TX,6501 Emerald Crest,75240
3550,Philadelphia,EE. UU.,XXXXXXXXX,Mary,Garner,XXXXXXXXX,Consumer,PA,2036 Iron Mountain,19148
1707,Kaneohe,EE. UU.,XXXXXXXXX,Mary,Moore,XXXXXXXXX,Consumer,HI,2089 Dusty Maze,96744
12335,Knoxville,EE. UU.,XXXXXXXXX,Mary,Riley,XXXXXXXXX,Consumer,TN,2231 High Lagoon Glen,37922
4815,Los Angeles,EE. UU.,XXXXXXXXX,Jerry,Smith,XXXXXXXXX,Consumer,CA,4903 Lazy Parkway,90001
10799,Brockton,EE. UU.,XXXXXXXXX,Jane,Smith,XXXXXXXXX,Consumer,MA,5310 Crystal Hills Mount,2301
7355,San Diego,EE. UU.,XXXXXXXXX,Mary,Warren,XXXXXXXXX,Consumer,CA,4599 Red Pathway,92113
10921,Wyoming,EE. UU.,XXXXXXXXX,Jerry,Sherman,XXXXXXXXX,Consumer,MI,2963 Indian Elk Pathway,49509
3569,West Jordan,EE. UU.,XXXXXXXXX,Jeremy,Smith,XXXXXXXXX,Consumer,UT,3506 High Brook Swale,84084
4945,Brownsville,EE. UU.,XXXXXXXXX,Mary,Meza,XXXXXXXXX,Consumer,TX,6174 Honey Lookout,78520
11523,Tampa,EE. UU.,XXXXXXXXX,Mary,Mayer,XXXXXXXXX,Consumer,FL,9173 Little River Place,33624
9108,Methuen,EE. UU.,XXXXXXXXX,Kathryn,Smith,XXXXXXXXX,Consumer,MA,3959 Shady Pond Village,1844
1480,Chicago,EE. UU.,XXXXXXXXX,Jacob,Ayers,XXXXXXXXX,Consumer,IL,4174 Pleasant Mountain Acres,60619
6465,Massapequa,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,NY,2544 Burning Sky Key,11758
10263,Germantown,EE. UU.,XXXXXXXXX,Katherine,Bailey,XXXXXXXXX,Consumer,MD,3481 Wishing Port,20874
953,Philadelphia,EE. UU.,XXXXXXXXX,Mary,Mills,XXXXXXXXX,Consumer,PA,5937 Blue Pony Square,19140
8472,Findlay,EE. UU.,XXXXXXXXX,Mary,Heath,XXXXXXXXX,Consumer,OH,8546 Thunder Goose Inlet,45840
11122,Troy,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,MI,3777 Misty Gate,48098
6986,North Hollywood,EE. UU.,XXXXXXXXX,Judith,Taylor,XXXXXXXXX,Consumer,CA,633 Silent Hollow,91605
11059,Brooklyn,EE. UU.,XXXXXXXXX,Mary,Daniels,XXXXXXXXX,Consumer,NY,9036 Easy Embers Point,11221
2316,West Orange,EE. UU.,XXXXXXXXX,Heather,Smith,XXXXXXXXX,Consumer,NJ,6417 Stony Dale Villas,7052
2003,Lancaster,EE. UU.,XXXXXXXXX,Mary,Brooks,XXXXXXXXX,Consumer,PA,3399 Little Dale,17603
5135,Tempe,EE. UU.,XXXXXXXXX,Harold,Silva,XXXXXXXXX,Consumer,AZ,4365 Silver Bay,85283
5127,Tempe,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,AZ,857 Little Wagon  Concession,85283
7756,Daly City,EE. UU.,XXXXXXXXX,Mary,Johnson,XXXXXXXXX,Consumer,CA,4196 Noble Beacon Mews,94014
79,Knoxville,EE. UU.,XXXXXXXXX,Mary,Watkins,XXXXXXXXX,Consumer,TN,1315 Honey Rabbit Link,37922
4783,South Richmond Hill,EE. UU.,XXXXXXXXX,Shirley,Smith,XXXXXXXXX,Consumer,NY,8335 Little Rise Downs,11419
8793,Bellingham,EE. UU.,XXXXXXXXX,Michelle,Mann,XXXXXXXXX,Consumer,WA,3915 Old Mountain Downs,98226
4643,South San Francisco,EE. UU.,XXXXXXXXX,Louis,Smith,XXXXXXXXX,Consumer,CA,9015 Round Lagoon Square,94080
1035,Milford,EE. UU.,XXXXXXXXX,Nancy,Blair,XXXXXXXXX,Consumer,CT,415 Golden Meadow,6460
2619,Warren,EE. UU.,XXXXXXXXX,Danielle,Morales,XXXXXXXXX,Consumer,MI,6231 Fallen Parade,48093
883,Santa Clara,EE. UU.,XXXXXXXXX,Margaret,Ayala,XXXXXXXXX,Consumer,CA,6772 Old Shadow Dell,95051
1076,Fort Worth,EE. UU.,XXXXXXXXX,Tyler,Thompson,XXXXXXXXX,Consumer,TX,7844 Rocky Deer Avenue,76116
9195,Fresno,EE. UU.,XXXXXXXXX,George,Johns,XXXXXXXXX,Consumer,CA,8383 Jagged Street,93727
8198,New Orleans,EE. UU.,XXXXXXXXX,Mary,Frank,XXXXXXXXX,Consumer,LA,5849 Dewy Mountain Promenade,70117
7411,Fresno,EE. UU.,XXXXXXXXX,Stephen,Harrison,XXXXXXXXX,Consumer,CA,9605 Red Quay,93720
818,San Diego,EE. UU.,XXXXXXXXX,Mary,Kennedy,XXXXXXXXX,Consumer,CA,1840 Fallen Lane,92104
6079,Plymouth,EE. UU.,XXXXXXXXX,Bruce,Perkins,XXXXXXXXX,Consumer,MA,3123 Stony Zephyr Drive,2360
11727,Staten Island,EE. UU.,XXXXXXXXX,Mary,Cowan,XXXXXXXXX,Consumer,NY,3323 Rocky Robin Pointe,10312
9614,Rosemead,EE. UU.,XXXXXXXXX,Patricia,Frazier,XXXXXXXXX,Consumer,CA,2472 Noble Butterfly Dell,91770
10111,Westerville,EE. UU.,XXXXXXXXX,Mary,Garcia,XXXXXXXXX,Consumer,OH,5865 Colonial Glen,43081
9281,Los Angeles,EE. UU.,XXXXXXXXX,Ann,Smith,XXXXXXXXX,Consumer,CA,8736 Wishing Hickory Townline,90046
7248,Houston,EE. UU.,XXXXXXXXX,Marilyn,Diaz,XXXXXXXXX,Consumer,TX,9439 Pleasant Rise Falls,77036
1927,Los Angeles,EE. UU.,XXXXXXXXX,Laura,Stevens,XXXXXXXXX,Consumer,CA,2534 Amber View Stead,90043
5146,Santa Ana,EE. UU.,XXXXXXXXX,Harry,Graves,XXXXXXXXX,Consumer,CA,7924 Wishing Nook,92707
7434,Cordova,EE. UU.,XXXXXXXXX,Mary,Holloway,XXXXXXXXX,Consumer,TN,6278 Cotton Edge,38018
7354,Flushing,EE. UU.,XXXXXXXXX,Judith,Smith,XXXXXXXXX,Consumer,NY,586 Rocky Branch Ramp,11354
4494,Orange Park,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,FL,6553 Stony Goose Drive,32073
10762,Antioch,EE. UU.,XXXXXXXXX,Stephanie,Vasquez,XXXXXXXXX,Consumer,TN,469 Crystal Anchor Mountain,37013
504,Orange Park,EE. UU.,XXXXXXXXX,Cheryl,Livingston,XXXXXXXXX,Consumer,FL,9589 Broad Spring Extension,32073
8788,Chicago,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,IL,7178 Velvet Range,60643
10142,Cerritos,EE. UU.,XXXXXXXXX,Teresa,Smith,XXXXXXXXX,Consumer,CA,3504 Dusty View Loop,90703
3909,Mount Prospect,EE. UU.,XXXXXXXXX,Amber,Walker,XXXXXXXXX,Consumer,IL,8478 Clear Anchor Round,60056
5914,Chicago,EE. UU.,XXXXXXXXX,Nicholas,Smith,XXXXXXXXX,Consumer,IL,3907 Emerald Rise,60629
10452,Gilroy,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,6306 Broad Rise Acres,95020
6308,Huntington Beach,EE. UU.,XXXXXXXXX,Mary,Wu,XXXXXXXXX,Consumer,CA,2831 Rustic Dale,92647
8324,South Gate,EE. UU.,XXXXXXXXX,Michael,Wilkerson,XXXXXXXXX,Consumer,CA,450 Burning Butterfly Moor,90280
2963,Los Angeles,EE. UU.,XXXXXXXXX,Martha,Sullivan,XXXXXXXXX,Consumer,CA,1557 Harvest Pond Canyon,90042
7511,Miami,EE. UU.,XXXXXXXXX,Mary,Park,XXXXXXXXX,Consumer,FL,1356 Shady Villas,33176
8918,Bakersfield,EE. UU.,XXXXXXXXX,Zachary,Rice,XXXXXXXXX,Consumer,CA,8370 Burning Lake Carrefour,93309
8376,Silver Spring,EE. UU.,XXXXXXXXX,Catherine,Moreno,XXXXXXXXX,Consumer,MD,3857 Bright Gate Gate,20904
3376,Tonawanda,EE. UU.,XXXXXXXXX,Rose,Cannon,XXXXXXXXX,Consumer,NY,1942 Middle Bluff Crescent,14150
10459,El Paso,EE. UU.,XXXXXXXXX,Jason,Smith,XXXXXXXXX,Consumer,TX,1213 Quaking Plaza,79924
8725,New York,EE. UU.,XXXXXXXXX,Ashley,Smith,XXXXXXXXX,Consumer,NY,5959 Harvest Forest Boulevard,10003
746,Santa Ana,EE. UU.,XXXXXXXXX,Christopher,Bush,XXXXXXXXX,Consumer,CA,7111 Cotton Blossom Estates,92707
12063,Fort Worth,EE. UU.,XXXXXXXXX,Larry,Henderson,XXXXXXXXX,Consumer,TX,248 Cozy Pony Road,76133
3721,Mount Pleasant,EE. UU.,XXXXXXXXX,Melissa,Powers,XXXXXXXXX,Consumer,MI,2293 Sunny Village,48858
6323,Brighton,EE. UU.,XXXXXXXXX,Gerald,Roberts,XXXXXXXXX,Consumer,MA,5186 Middle Plaza,2135
1540,Pittsfield,EE. UU.,XXXXXXXXX,Mary,Mckee,XXXXXXXXX,Consumer,MA,1942 Middle Bluff Crescent,1201
11936,Laguna Niguel,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,629 Grand Inlet,92677
8808,Glen Burnie,EE. UU.,XXXXXXXXX,Kenneth,Smith,XXXXXXXXX,Consumer,MD,1875 Golden Trail,21061
6164,Los Angeles,EE. UU.,XXXXXXXXX,Juan,Bailey,XXXXXXXXX,Consumer,CA,4435 Harvest Apple Port,90057
3100,Huntington Park,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,5436 Grand Hickory Farm,90255
8972,Bismarck,EE. UU.,XXXXXXXXX,Willie,Phelps,XXXXXXXXX,Consumer,ND,4592 Lost Zephyr Concession,58501
10769,Los Angeles,EE. UU.,XXXXXXXXX,Mary,Edwards,XXXXXXXXX,Consumer,CA,8824 Jagged By-pass,90026
9968,Saint Louis,EE. UU.,XXXXXXXXX,Brandon,Smith,XXXXXXXXX,Consumer,MO,8877 Thunder Zephyr Orchard,63129
10114,Los Angeles,EE. UU.,XXXXXXXXX,Gregory,Smith,XXXXXXXXX,Consumer,CA,1055 Crystal Woods,90027
2424,Jacksonville,EE. UU.,XXXXXXXXX,Mary,Fernandez,XXXXXXXXX,Consumer,FL,3342 Bright Rabbit Wynd,32244
10005,Clearfield,EE. UU.,XXXXXXXXX,Zachary,Day,XXXXXXXXX,Consumer,UT,7581 Cinder Link,84015
5194,Chandler,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,AZ,9216 Easy Zephyr Farm,85225
7228,Wayne,EE. UU.,XXXXXXXXX,Joseph,Ryan,XXXXXXXXX,Consumer,NJ,5514 Honey Grove,7470
7414,Laredo,EE. UU.,XXXXXXXXX,Dorothy,Smith,XXXXXXXXX,Consumer,TX,8696 Fallen Cloud Circle,78040
4941,Chicago,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,IL,9160 Colonial Passage,60640
1930,Saint Paul,EE. UU.,XXXXXXXXX,Mary,Hooper,XXXXXXXXX,Consumer,MN,8189 Clear Isle,55104
1278,San Antonio,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,TX,2406 Rocky Treasure Hollow,78240
4336,Azusa,EE. UU.,XXXXXXXXX,David,Reed,XXXXXXXXX,Consumer,CA,3847 Blue Place,91702
1474,Milpitas,EE. UU.,XXXXXXXXX,Mark,Fritz,XXXXXXXXX,Consumer,CA,1816 Sunny Apple Link,95035
3679,New York,EE. UU.,XXXXXXXXX,Mary,Carpenter,XXXXXXXXX,Consumer,NY,2455 Stony Fox Crossing,10027
2685,La Crosse,EE. UU.,XXXXXXXXX,Denise,Smith,XXXXXXXXX,Consumer,WI,125 Easy Lake Close,54601
973,Cleveland,EE. UU.,XXXXXXXXX,Linda,Hart,XXXXXXXXX,Consumer,OH,529 Noble Oak End,44105
4602,East Lansing,EE. UU.,XXXXXXXXX,Karen,Smith,XXXXXXXXX,Consumer,MI,8544 Iron Sky Terrace,48823
3772,Brooklyn,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,NY,283 Honey Goose Crescent,11229
840,Sylmar,EE. UU.,XXXXXXXXX,Mary,Kidd,XXXXXXXXX,Consumer,CA,4733 Cozy Fox Acres,91342
2276,Bowling Green,EE. UU.,XXXXXXXXX,Mary,Williams,XXXXXXXXX,Consumer,KY,9816 Grand Hills Knoll,42101
2210,Saint Charles,EE. UU.,XXXXXXXXX,Mary,Bryant,XXXXXXXXX,Consumer,MO,3710 Little Nook,63301
8664,El Cajon,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,8259 Colonial Heights,92020
12040,Harlingen,EE. UU.,XXXXXXXXX,Thomas,Moore,XXXXXXXXX,Consumer,TX,4566 Clear Willow Pike,78550
3855,New York,EE. UU.,XXXXXXXXX,Amy,Smith,XXXXXXXXX,Consumer,NY,6502 Red Point,10023
2651,Salem,EE. UU.,XXXXXXXXX,Thomas,Howell,XXXXXXXXX,Consumer,OR,9911 Cinder End,97303
9569,Napa,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,1156 Shady Hills Highway,94558
5831,Hesperia,EE. UU.,XXXXXXXXX,Patricia,Smith,XXXXXXXXX,Consumer,CA,4601 Dewy Creek Concession,92345
1307,Highland,EE. UU.,XXXXXXXXX,Austin,Elliott,XXXXXXXXX,Consumer,CA,1284 Burning Hickory Square,92346
8214,North Hills,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,5835 Hidden Downs,91343
708,Phoenix,EE. UU.,XXXXXXXXX,Mary,Rice,XXXXXXXXX,Consumer,AZ,4429 Clear Panda Cove,85022
6751,Los Angeles,EE. UU.,XXXXXXXXX,Mary,Rose,XXXXXXXXX,Consumer,CA,4556 Clear Panda Hollow,90002
11478,Jackson,EE. UU.,XXXXXXXXX,Pamela,Smith,XXXXXXXXX,Consumer,MI,3796 Little Jetty,49201
4233,Parkville,EE. UU.,XXXXXXXXX,Matthew,Smith,XXXXXXXXX,Consumer,MD,6415 Harvest Vista,21234
1018,Metairie,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,LA,9674 Cinder Heights,70003
2414,Mesa,EE. UU.,XXXXXXXXX,Lisa,Velasquez,XXXXXXXXX,Consumer,AZ,7969 Umber Forest,85201
9523,Sun Valley,EE. UU.,XXXXXXXXX,Dylan,Jackson,XXXXXXXXX,Consumer,CA,6217 Rustic Lake Forest,91352
